event_hour,source,medium,device_type,os,users,page_views,conversions,revenue
2020-11-01 07:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,1,1,0,0.0
2020-11-01 07:00:00.000000 UTC,(direct),(none),mobile,iOS,6,120,0,0.0
2020-11-01 07:00:00.000000 UTC,google,organic,tablet,Web,1,0,0,0.0
2020-11-01 07:00:00.000000 UTC,(direct),(none),desktop,Windows,3,12,0,0.0
2020-11-01 07:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,3,8,0,0.0
2020-11-01 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,2,3,0,0.0
2020-11-01 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,5,91,0,0.0
2020-11-01 07:00:00.000000 UTC,<Other>,organic,mobile,Android,1,1,0,0.0
2020-11-01 07:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,2,22,0,0.0
2020-11-01 07:00:00.000000 UTC,<Other>,organic,mobile,iOS,1,1,0,0.0
2020-11-01 07:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,2,0,0.0
2020-11-01 07:00:00.000000 UTC,<Other>,organic,tablet,Web,1,3,0,0.0
2020-11-01 07:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,referral,mobile,Web,4,5,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),mobile,Web,7,13,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,desktop,Web,12,60,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,organic,desktop,Web,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,6,29,0,0.0
2020-11-01 08:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,4,2,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,referral,desktop,Web,4,12,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),desktop,Web,10,23,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,desktop,Windows,5,123,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,mobile,Web,12,50,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,referral,desktop,Windows,3,5,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,<Other>,mobile,Web,4,13,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,17,0,0.0
2020-11-01 08:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,3,3,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,mobile,Android,5,6,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,mobile,iOS,4,5,0,0.0
2020-11-01 08:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,3,22,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,2,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,3,9,0,0.0
2020-11-01 08:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,<Other>,desktop,Web,7,13,0,0.0
2020-11-01 08:00:00.000000 UTC,google,cpc,mobile,Android,2,2,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),mobile,iOS,6,5,0,0.0
2020-11-01 08:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,2,2,0,0.0
2020-11-01 08:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,organic,tablet,iOS,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,desktop,Macintosh,2,5,0,0.0
2020-11-01 08:00:00.000000 UTC,google,organic,desktop,<Other>,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,referral,mobile,Android,2,4,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,referral,desktop,<Other>,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,3,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,organic,tablet,Web,1,10,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),desktop,Windows,2,4,0,0.0
2020-11-01 08:00:00.000000 UTC,(direct),(none),mobile,Android,1,1,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,4,4,0,0.0
2020-11-01 08:00:00.000000 UTC,google,cpc,desktop,Windows,2,1,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,2,2,0,0.0
2020-11-01 08:00:00.000000 UTC,<Other>,organic,mobile,Web,1,6,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,organic,tablet,Web,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),mobile,Web,8,43,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),desktop,Web,11,23,0,0.0
2020-11-01 09:00:00.000000 UTC,google,organic,mobile,iOS,3,6,0,0.0
2020-11-01 09:00:00.000000 UTC,google,organic,mobile,Android,5,21,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,5,0,0.0
2020-11-01 09:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,3,3,0,0.0
2020-11-01 09:00:00.000000 UTC,google,organic,mobile,Web,9,26,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),mobile,Android,2,2,0,0.0
2020-11-01 09:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,7,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,<Other>,tablet,iOS,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,google,organic,desktop,Web,16,44,0,0.0
2020-11-01 09:00:00.000000 UTC,google,cpc,mobile,Web,2,2,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,referral,desktop,Web,4,7,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,<Other>,desktop,Web,6,9,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,7,0,0.0
2020-11-01 09:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,referral,mobile,iOS,2,4,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),mobile,iOS,4,35,1,46.24
2020-11-01 09:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,<Other>,1,14,0,0.0
2020-11-01 09:00:00.000000 UTC,google,organic,tablet,Web,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,organic,desktop,Web,4,5,0,0.0
2020-11-01 09:00:00.000000 UTC,(data deleted),(data deleted),desktop,<Other>,1,9,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,<Other>,tablet,Web,1,3,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,referral,mobile,Web,3,3,0,0.0
2020-11-01 09:00:00.000000 UTC,google,organic,desktop,Windows,6,13,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,organic,desktop,Windows,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,2,0,0.0
2020-11-01 09:00:00.000000 UTC,google,cpc,mobile,iOS,2,1,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,2,0,0.0
2020-11-01 09:00:00.000000 UTC,google,cpc,desktop,Windows,2,5,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,2,4,0,0.0
2020-11-01 09:00:00.000000 UTC,(direct),(none),desktop,Windows,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,4,10,0,0.0
2020-11-01 09:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,3,0,0.0
2020-11-01 09:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,google,cpc,desktop,Web,2,2,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,<Other>,mobile,Web,3,3,0,0.0
2020-11-01 09:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,2,2,0,0.0
2020-11-01 09:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,1,1,0,0.0
2020-11-01 09:00:00.000000 UTC,<Other>,organic,mobile,Web,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,organic,tablet,Web,1,3,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,referral,mobile,Web,2,2,0,0.0
2020-11-01 10:00:00.000000 UTC,(direct),(none),desktop,Web,8,126,0,0.0
2020-11-01 10:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,8,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,mobile,Android,2,7,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,<Other>,desktop,Web,6,64,0,0.0
2020-11-01 10:00:00.000000 UTC,(direct),(none),mobile,Web,8,20,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,mobile,Web,8,21,0,0.0
2020-11-01 10:00:00.000000 UTC,google,cpc,desktop,Windows,1,0,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,desktop,Web,15,32,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,desktop,Windows,3,9,0,0.0
2020-11-01 10:00:00.000000 UTC,(direct),(none),mobile,Android,3,8,0,0.0
2020-11-01 10:00:00.000000 UTC,google,cpc,desktop,Web,3,3,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,referral,tablet,Web,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,3,3,0,0.0
2020-11-01 10:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,2,1,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,2,5,0,0.0
2020-11-01 10:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,<Other>,mobile,Web,4,9,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,desktop,Macintosh,1,7,0,0.0
2020-11-01 10:00:00.000000 UTC,google,cpc,mobile,Web,2,7,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,referral,mobile,iOS,3,2,0,0.0
2020-11-01 10:00:00.000000 UTC,(direct),(none),mobile,iOS,3,6,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,3,3,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,<Other>,tablet,Web,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,organic,mobile,Web,2,4,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,organic,desktop,Web,1,4,0,0.0
2020-11-01 10:00:00.000000 UTC,google,cpc,mobile,Android,1,5,0,0.0
2020-11-01 10:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,mobile,iOS,1,14,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,referral,desktop,Web,2,3,0,0.0
2020-11-01 10:00:00.000000 UTC,google,organic,desktop,<Other>,1,1,0,0.0
2020-11-01 10:00:00.000000 UTC,<Other>,referral,mobile,Android,2,3,0,0.0
2020-11-01 10:00:00.000000 UTC,(direct),(none),desktop,Windows,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,google,cpc,mobile,Web,1,6,0,0.0
2020-11-01 11:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,4,18,0,0.0
2020-11-01 11:00:00.000000 UTC,google,organic,desktop,Web,11,35,0,0.0
2020-11-01 11:00:00.000000 UTC,google,organic,mobile,Android,4,10,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),mobile,iOS,2,6,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,3,9,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,<Other>,mobile,Web,2,5,0,0.0
2020-11-01 11:00:00.000000 UTC,google,organic,mobile,Web,8,11,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,referral,desktop,Web,4,5,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),desktop,Windows,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,<Other>,desktop,Web,6,15,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),mobile,Web,3,3,0,0.0
2020-11-01 11:00:00.000000 UTC,google,organic,desktop,Windows,4,29,1,62.64
2020-11-01 11:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,4,0,0.0
2020-11-01 11:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,2,2,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,referral,mobile,Web,1,2,0,0.0
2020-11-01 11:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,3,2,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,<Other>,mobile,Android,4,7,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),desktop,Web,6,14,0,0.0
2020-11-01 11:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,<Other>,1,2,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,0,0,0.0
2020-11-01 11:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,0,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,13,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,organic,desktop,Web,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,google,cpc,desktop,Web,3,3,0,0.0
2020-11-01 11:00:00.000000 UTC,(direct),(none),mobile,Android,2,6,0,0.0
2020-11-01 11:00:00.000000 UTC,google,organic,desktop,Macintosh,1,1,0,0.0
2020-11-01 11:00:00.000000 UTC,<Other>,(data deleted),mobile,Web,1,3,0,0.0
2020-11-01 11:00:00.000000 UTC,google,organic,mobile,iOS,4,8,0,0.0
2020-11-01 11:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,1,7,0,0.0
2020-11-01 12:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,48,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,referral,desktop,Web,3,4,0,0.0
2020-11-01 12:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,5,10,0,0.0
2020-11-01 12:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,2,2,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,<Other>,desktop,Web,4,15,0,0.0
2020-11-01 12:00:00.000000 UTC,(direct),(none),desktop,Web,13,37,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,25,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,(direct),(none),desktop,Macintosh,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,referral,mobile,Web,3,5,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,(direct),(none),mobile,Android,1,8,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,desktop,Web,12,77,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,mobile,Web,5,9,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,desktop,Windows,2,7,0,0.0
2020-11-01 12:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,organic,mobile,iOS,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,5,23,1,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,referral,mobile,Android,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,organic,desktop,Web,2,2,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,desktop,<Other>,3,16,0,0.0
2020-11-01 12:00:00.000000 UTC,google,cpc,mobile,Web,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,(direct),(none),mobile,iOS,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,referral,mobile,iOS,2,2,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,<Other>,mobile,Web,2,2,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,mobile,Android,3,2,0,0.0
2020-11-01 12:00:00.000000 UTC,google,cpc,desktop,Web,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,2,8,0,0.0
2020-11-01 12:00:00.000000 UTC,(direct),(none),mobile,Web,3,5,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,mobile,iOS,6,21,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,3,5,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,organic,mobile,Web,2,2,0,0.0
2020-11-01 12:00:00.000000 UTC,(direct),(none),desktop,Windows,3,14,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,(data deleted),desktop,Macintosh,1,8,0,0.0
2020-11-01 12:00:00.000000 UTC,google,organic,desktop,Macintosh,4,4,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,referral,desktop,Windows,2,3,0,0.0
2020-11-01 12:00:00.000000 UTC,google,cpc,desktop,Windows,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,1,1,0,0.0
2020-11-01 12:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,<Other>,1,2,0,0.0
2020-11-01 13:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,1,2,0,0.0
2020-11-01 13:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,3,11,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,tablet,Web,1,5,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),desktop,Web,15,25,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,desktop,Web,14,89,0,0.0
2020-11-01 13:00:00.000000 UTC,(data deleted),(data deleted),desktop,<Other>,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),desktop,Windows,4,8,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,6,0,0.0
2020-11-01 13:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,2,3,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,referral,mobile,Web,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,organic,desktop,Windows,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,desktop,<Other>,1,8,0,0.0
2020-11-01 13:00:00.000000 UTC,google,cpc,desktop,Windows,1,2,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,2,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),mobile,Web,9,52,1,13.44
2020-11-01 13:00:00.000000 UTC,<Other>,organic,mobile,Web,2,2,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,mobile,Web,7,9,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,referral,desktop,Web,11,24,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,mobile,Web,2,2,0,0.0
2020-11-01 13:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,2,21,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,mobile,Android,6,13,0,0.0
2020-11-01 13:00:00.000000 UTC,google,cpc,desktop,Web,2,9,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,1,70,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,desktop,Macintosh,3,7,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,tablet,iOS,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,mobile,iOS,7,7,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,desktop,Web,3,8,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),mobile,Android,3,4,0,0.0
2020-11-01 13:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,2,1,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),mobile,iOS,1,0,0,0.0
2020-11-01 13:00:00.000000 UTC,google,organic,desktop,Windows,4,2,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,3,13,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,referral,mobile,Android,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,<Other>,tablet,Android,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,3,51,0,0.0
2020-11-01 13:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,5,0,0.0
2020-11-01 13:00:00.000000 UTC,google,cpc,mobile,Web,1,5,0,0.0
2020-11-01 13:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,2,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,google,cpc,mobile,iOS,1,1,0,0.0
2020-11-01 13:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,2,19,0,0.0
2020-11-01 13:00:00.000000 UTC,google,cpc,mobile,Android,1,3,0,0.0
2020-11-01 14:00:00.000000 UTC,(direct),(none),mobile,Web,12,42,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,mobile,Android,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,desktop,Windows,10,19,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,tablet,Web,1,0,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,2,9,0,0.0
2020-11-01 14:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,5,2,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,referral,mobile,Web,2,2,0,0.0
2020-11-01 14:00:00.000000 UTC,(direct),(none),mobile,iOS,1,12,0,0.0
2020-11-01 14:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,8,32,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,referral,tablet,Android,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,desktop,Web,16,29,0,0.0
2020-11-01 14:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,tablet,iOS,1,4,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,2,52,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,mobile,iOS,3,13,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,desktop,<Other>,1,0,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,desktop,Macintosh,3,3,0,0.0
2020-11-01 14:00:00.000000 UTC,(direct),(none),desktop,Macintosh,2,5,0,0.0
2020-11-01 14:00:00.000000 UTC,google,organic,mobile,Web,5,4,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,17,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,organic,mobile,Web,1,0,0,0.0
2020-11-01 14:00:00.000000 UTC,(direct),(none),desktop,Windows,4,6,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,organic,desktop,Web,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,(direct),(none),desktop,Web,11,25,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,referral,desktop,Web,5,15,0,0.0
2020-11-01 14:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,2,1,0,0.0
2020-11-01 14:00:00.000000 UTC,(direct),(none),mobile,Android,3,3,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,mobile,Web,1,115,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,organic,mobile,Android,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,google,cpc,mobile,iOS,1,6,0,0.0
2020-11-01 14:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,2,2,0,0.0
2020-11-01 14:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,26,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,1,3,0,0.0
2020-11-01 14:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,1,4,0,0.0
2020-11-01 14:00:00.000000 UTC,google,cpc,desktop,Web,1,5,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,1,0,0.0
2020-11-01 14:00:00.000000 UTC,<Other>,<Other>,desktop,Web,3,3,0,0.0
2020-11-01 15:00:00.000000 UTC,google,organic,mobile,iOS,3,41,0,0.0
2020-11-01 15:00:00.000000 UTC,google,organic,mobile,Web,6,15,0,0.0
2020-11-01 15:00:00.000000 UTC,google,organic,desktop,Windows,4,11,0,0.0
2020-11-01 15:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,4,3,0,0.0
2020-11-01 15:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,1,2,0,0.0
2020-11-01 15:00:00.000000 UTC,<Other>,referral,desktop,Web,3,5,0,0.0
2020-11-01 15:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,1,0,0.0
2020-11-01 15:00:00.000000 UTC,(direct),(none),desktop,Web,6,28,0,0.0
2020-11-01 15:00:00.000000 UTC,(direct),(none),mobile,Web,5,61,2,114.4
2020-11-01 15:00:00.000000 UTC,google,organic,desktop,Web,9,15,0,0.0
2020-11-01 15:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,3,4,0,0.0
2020-11-01 15:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,1,0,0.0
